"사업유형","사업번호","사업계획변경순번","사업년도","계속사업여부","계속사업시작연도","사업유형코드","비예산여부","특수사업명코드","사업명","관활시도명","시군구코드","관할시군구","기관ID","수행기관관활시도명","수행기관시군구","사업기간시작일","사업기간종료일","사업계획서상태코드","목표일자리수","최초등록첨부파일","최근승인첨부파일","삭제여부"
공익활동형,"2023-10241",3,"2023",Y,"2006",공공의료 및 복지시설 봉사(A-15),N,"105001",공중목욕장도우미,전라남도,"4691000000",신안군,"0000396",전라남도,신안군,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,47,(수정)2023년 노인 공익활동 사업계획서(A-15 공중목욕장도우미-46명)_신안군20221214.hwp,(수정3)2023년 노인 공익활동 사업계획서(A-15 공중목욕장도우미-47명)_신안군20230103.hwp,N
공익활동형,"2023-10276",3,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",공공시설 지킴이,강원도,"4272000000",홍천군,"0000564",강원도,홍천군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,160,"5. 공공시설지킴이(공익형)-160명.hwp","5.+공공시설지킴이(공익형)-160명 (2).hwp",N
공익활동형,"2023-10308",1,"2023",Y,"2018",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",로하스지킴이,대전광역시,"3023000000",대덕구,"0002201",대전광역시,대덕구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,20,"2023년 공익활동 사업계획서-로하스지킴이.hwp",,N
사회서비스형,"2023-10301",4,"2023",Y,"2022",온종일돌봄 시설 지원(B-02),N,"105001",아동복지시설도우미사업단,경상남도,"4817000000",진주시,"0001305",경상남도,진주시,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,28,"23년 아동복지시설도우미 사업계획서.hwp","23년 아동복지시설도우미 사업계획서 3차.hwp",N
공익활동형,"2023-10307",2,"2023",Y,"2006",노노케어(A-01),N,"105001",노노케어(노노보둠이파견사업),전라남도,"4615000000",순천시,"0000671",전라남도,순천시,2023-01-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,150,린제-2023년도 노인일자리 사업계획서.hwp,린제-2023년도+노인일자리+사업계획서 수정.hwp,N
공익활동형,"2023-10330",4,"2023",N,"2023",학교급식 지원봉사(A-07),N,"105001",실버급식도우미,경기도,"4141000000",군포시,"0002052",경기도,군포시,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,190,"2023년 실버급식도우미 사업계획서-실뱅.hwp","2023년 실버급식도우미 수정사업계획서-실뱅.hwp",N
공익활동형,"2023-10331",2,"2023",Y,"2022",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당 환경지킴이,충청북도,"4380000000",단양군,"0001317",충청북도,단양군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,164,경로당환경지킴이.hwpx,,N
공익활동형,"2023-10336",4,"2023",N,"2023",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당지원활동,경기도,"4159000000",화성시,"0001178",경기도,화성시,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,420,"2023년+공익형+경로당지원활동+사업계획서 (3).hwp","2023년+공익형+경로당지원활동+사업계획서(수정)2.23.hwp",N
사회서비스형,"2023-10369",3,"2023",N,"2023",장애인 서비스 지원(B-06),N,"105001",실버장애인서포터즈,경기도,"4139000000",시흥시,"0001128",경기도,시흥시,2023-02-01 00:00:00.000,2023-12-08 00:00:00.000,승인완료,22,"2023년 사회서비스형 사업계획서(실버장애인서포터즈).hwp","2023년 사회서비스형 사업계획서(실버장애인서포터즈) - 수정.hwp",N
공익활동형,"2023-10370",2,"2023",Y,"2009",공공의료 및 복지시설 봉사(A-15),N,"105001",복지도우미,충청북도,"4380000000",단양군,"0001317",충청북도,단양군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,60,복지도우미.hwpx,,N
공익활동형,"2023-10371",6,"2023",Y,"2017",기타(A-19),N,"105001",등산로안전지킴이 봉사활동,경상남도,"4817000000",진주시,"0001305",경상남도,진주시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,140,"2023년 등산로안전지킴이 봉사활동 사업계획서.hwp",사업계획서 3차 수정.hwp,N
공익활동형,"2023-10372",1,"2023",Y,"2018",스쿨존교통지원 봉사(A-08),N,"105001",지역사회안전지킴이,전라북도,"4579000000",고창군,"0001032",전라북도,고창군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,60,"2023년도 노인공익활동 사업계획서.hwp",,N
사회서비스형,"2023-07618",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",취약계층 건강관리 지원사업 (행복한 길동무),경기도,"4139000000",시흥시,"0712083",경기도,시흥시,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,반려,80,"2023년 취약계층 건강관리 지원 사업계획서 - 완성.hwp",,Y
시장형,"2023-07710",2,"2023",N,"2023",기타(E-11),N,"105001",동백감성문구점,부산광역시,"2653000000",사상구,"0002634",부산광역시,사상구,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,20,"2023년+동백감성문구점+사업계획서.hwp","2023년+동백감성문구점+사업계획서.hwp",N
공익활동형,"2023-08304",3,"2023",Y,"2016",노노케어(A-01),N,"105001",노노케어,전라북도,"4514000000",익산시,"0002904",전라북도,익산시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,80,"23년 노노케어 사업계획서.hwp","23년 노노케어 사업계획서.hwp",N
공익활동형,"2023-09779",2,"2023",Y,"2018",공공의료 및 복지시설 봉사(A-15),N,"105001",근린공공시설봉사,강원도,"4283000000",양양군,"0002806",강원도,양양군,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,99,"2023년 사업계획서-근린공공시설봉사.hwp","2023년 사업계획서-근린공공시설봉사.hwp",N
시장형,"2023-10064",2,"2023",Y,"2020",지역영농(E-12),N,"105001",고원영농사업,전라북도,"4572000000",진안군,"0191083",전라북도,진안군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,20,고원영농사업단 사업계획서(23년도) (1).hwp,,N
공익활동형,"2023-10072",4,"2023",Y,"2019",공공의료 및 복지시설 봉사(A-15),N,"105001",실버깔끄미,부산광역시,"2638000000",사하구,"0002864",부산광역시,사하구,2023-01-20 00:00:00.000,2023-12-20 00:00:00.000,승인완료,139,"2023-0102 사업계획서 (실버깔끄미)-대한노인회 사하구지회.hwp","23-0102 사업계획서 (실버깔끄미)-대한노인회 사하구지회_수정.hwp",N
사회서비스형,"2023-10395",3,"2023",Y,"2019",노인 관련 시설지원(B-07),N,"105001",노인복지시설지원,경기도,"4141000000",군포시,"0001327",경기도,군포시,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,60,"2023년 사회서비스형 노인복지시설지원 사업계획서.hwp","2023년 사회서비스형 노인복지시설지원 사업계획서.hwp",N
사회서비스형,"2023-10397",1,"2023",Y,"2022",노인일자리 담당자 업무지원(B-14),N,"105001",노인일자리지원,경기도,"4141000000",군포시,"0001327",경기도,군포시,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,2,"2023년 사회서비스형 노인일자리지원 사업계획서.hwp",,N
시장형,"2023-10398",4,"2023",N,"2023",음식점(E-09),N,"105001",음식 휴게점 (또와 맛집),충청남도,"4427000000",당진시,"0002748",충청남도,당진시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,17,"2023 또와맛집 사업계획서_최종.hwp","2023+또와맛집+사업계획서_변경최종.hwp",N
공익활동형,"2023-10399",1,"2023",Y,"2013",노노케어(A-01),N,"105001",도시락배달사업 ,서울특별시,"1162000000",관악구,"0000668",서울특별시,관악구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,44,"2023년 도시락배달사업 계획서.hwp",,N
공익활동형,"2023-07127",4,"2023",Y,"2017",학교급식 지원봉사(A-07),N,"105001",사랑돌보미,경기도,"4183000000",양평군,"0002756",경기도,양평군,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,18,"2023년 사랑돌보미 사업계획서.hwp","2023년 사랑돌보미 사업계획서.hwp",N
시장형,"2023-07207",2,"2023",Y,"2010",음식점(E-09),N,"105001",엄마손맛,경기도,"4113000000",성남시,"0001137",경기도,성남시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,18,"2023년 시장형사업단 사업계획서 엄마손맛(18명).hwp",,N
공익활동형,"2023-09079",3,"2023",Y,"2021",지역사회 환경개선 봉사(A-16),N,"105001",아름다운 마을 만들기,전라남도,"4678000000",보성군,"0001509",전라남도,보성군,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,55,아름다운 마을 가꾸기 사업계획서.hwp,아름다운 마을 가꾸기 사업계획서-부대경비 활동비 전환.hwp,N
공익활동형,"2023-07494",3,"2023",Y,"2008",스쿨존교통지원 봉사(A-08),N,"105001",지역아동안전지키미,충청북도,"4313000000",충주시,"0000711",충청북도,충주시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,400,지역아동안전지키미.pdf,지역아동안전지키미사업계획서(최종).pdf,N
사회서비스형,"2023-07532",2,"2023",Y,"2022",시니어 컨설턴트(B-11),N,"105001",시니어 컨설턴트,서울특별시,"1153000000",구로구,"0349083",서울특별시,구로구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,8,"2023년 시니어컨설턴트 사업계획서.hwp","2023년 시니어컨설턴트 사업계획서-완성.hwp",N
공익활동형,"2023-07725",3,"2023",Y,"2017",지역사회 환경개선 봉사(A-16),N,"105001",역주변깔끔이,경기도,"4115000000",의정부시,"0001646",경기도,의정부시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,70,"2023년 역주변 사업계획서.hwp","2023년 역주변깔끔이 사업계획서.hwp",N
사회서비스형,"2023-09991",1,"2023",Y,"2020",노인맞춤돌봄서비스 지원(B-08),N,"105001",노인맞춤돌봄서비스지원,전라남도,"4671000000",담양군,"0002244",전라남도,담양군,2023-02-01 00:00:00.000,2023-12-30 00:00:00.000,임시,20,"2023년+노인맞춤돌봄서비스지원+사업계획서.hwp",,Y
공익활동형,"2023-07492",4,"2023",Y,"2015",지역사회 환경개선 봉사(A-16),N,"105001",지역사회환경개선사업,울산광역시,"3171000000",울주군,"0000277",울산광역시,울주군,2023-01-09 00:00:00.000,2023-12-30 00:00:00.000,승인완료,542,수정12.6)2023년 지역환경개선사업(사업계획서)(2).hwp,변경10.06)2023년+지역환경개선사업(사업계획서).hwp,N
사회서비스형,"2023-07813",1,"2023",Y,"2019",보육시설(어린이집 등) 지원(B-01),N,"105001",보육시설지원,전라북도,"4514000000",익산시,"0000122",전라북도,익산시,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,95,"2023+사회서비스형+보육시설지원_95.hwp",,N
공익활동형,"2023-09990",3,"2023",Y,"2022",지역사회 환경개선 봉사(A-16),N,"105001",마을환경맑음이,경상북도,"4723000000",영천시,"0110084",경상북도,영천시,2023-01-12 00:00:00.000,2023-12-08 00:00:00.000,승인완료,169,"2023년_마을환경맑음이_사업계획서.hwp","2023년_마을환경맑음이_사업계획서1.5.hwp",N
사회서비스형,"2023-08353",1,"2023",Y,"2020",노인 관련 시설지원(B-07),N,"105001",노인관련시설지원,전라북도,"4514000000",익산시,"0002904",전라북도,익산시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,14,"23년 노인관련시설지원 사업계획서.hwp",,N
공익활동형,"2023-10098",4,"2023",Y,"2016",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당생활안전서비스활동,경상남도,"4817000000",진주시,"0000492",경상남도,진주시,2023-01-09 00:00:00.000,2023-12-14 00:00:00.000,승인완료,560,"2023년 경로당생활안전서비스활동 사업계획서.hwp",(예산변경)2023년 경로당생활안전서비스활동 사업계획서(10월수정).hwp,N
공익활동형,"2023-10103",2,"2023",Y,"2015",건강체조 취미생활 지도(A-20),N,"105001",신바람교육단,경상북도,"4773000000",의성군,"0001748",경상북도,의성군,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,승인완료,113,"2023년 신바람교육단 사업계획서.hwp",,N
공익활동형,"2023-10142",2,"2023",Y,"2019",지역사회 환경개선 봉사(A-16),N,"105001",버스정류장지킴이,세종특별자치시,"3611000000",세종시,"0000498",세종특별자치시,세종시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,100,"2023년 노인 공익활동 사업계획서+(버스정류장지킴이)_12.12.hwp","2023년 노인 공익활동 사업계획서 (버스정류장지킴이)_변경_1113.hwp",N
사회서비스형,"2023-10157",1,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",우리동네 ESG센터,울산광역시,"3171000000",울주군,"0478083",울산광역시,울주군,2023-01-30 00:00:00.000,2023-11-29 00:00:00.000,반려,60,코끼리공장_사회서비스형 사업계획서.hwp,,N
시장형,"2023-07540",2,"2023",N,"2023",기타(E-19),N,"105001",국립산림치유원관리지원,경상북도,"4721000000",영주시,"0002617",경상북도,영주시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,22,국립산림치유원(2023).hwp,,N
공익활동형,"2023-10000",4,"2023",Y,"2021",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",자연아살자활동팀,경상남도,"4812000000",창원시,"0224084",경상남도,창원시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,32,"2023년 자연아살자활동팀 사업계획서(12.09).hwp","2023년 자연아살자활동팀 사업계획서(23.12.12).hwp",N
공익활동형,"2023-10022",4,"2023",Y,"2018",스쿨존교통지원 봉사(A-08),N,"105001",스쿨존 교통지원 봉사 사업,전라남도,"4686000000",함평군,"0000391",전라남도,함평군,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,54,"2023년 스쿨존 교통지원 사업계획서.hwp","2023년+스쿨존+교통지원+사업계획서(수정).hwp",N
사회서비스형,"2023-10164",3,"2023",Y,"2019",온종일돌봄 시설 지원(B-02),N,"105001",실버사랑나눔(지역아동센터),부산광역시,"2641000000",금정구,"0001026",부산광역시,금정구,2023-01-17 00:00:00.000,2023-12-26 00:00:00.000,승인완료,25,"9. 2023년 실버사랑나눔(지역아동센터) (남광).hwp","9. 2023년 실버사랑나눔(지역아동센터) (남광).hwp",N
공익활동형,"2023-08138",2,"2023",Y,"2022",기타(A-19),N,"105001",농부와 장난감,충청남도,"4425000000",계룡시,"0202083",충청남도,계룡시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,40,"2023년 농부와장난감 사업계획서.hwp","2023년 농부와장난감 사업계획서_8월.hwp",N
사회서비스형,"2023-08244",2,"2023",N,"2023",안전관리지원(B-10),N,"105001",시니어안전관리원,울산광역시,"3117000000",동구,"0002854",울산광역시,동구,2023-01-16 00:00:00.000,2023-12-31 00:00:00.000,승인완료,4,"2023년+시니어안전관리지원+사업계획서.hwp","2023년+시니어안전관리지원+사업계획서+(변경).hwp",N
사회서비스형,"2023-08340",2,"2023",N,"2023",미디어 전문서비스(B-13),N,"105001",시니어 뉴스리포터,충청남도,"4425000000",계룡시,"0202083",충청남도,계룡시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,7,"2023년 시니어 뉴스리포터 사업계획서.hwp","2023년 시니어뉴스리포터 사업계획서-11월.hwp",N
공익활동형,"2023-09979",2,"2023",Y,"2021",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공공시설도우미사업,경상북도,"4723000000",영천시,"0110084",경상북도,영천시,2023-01-11 00:00:00.000,2023-12-27 00:00:00.000,승인완료,66,"2023년_공공시설도우미_사업계획서.hwp","2023년_공공시설도우미_사업계획서(최종).hwp",N
공익활동형,"2023-07479",2,"2023",Y,"2019",지역사회안전망 구축 지원(A-18),N,"105001",불법촬영실버지킴이단,인천광역시,"2823700000",부평구,"0001917",인천광역시,부평구,2023-01-09 00:00:00.000,2023-12-22 00:00:00.000,승인완료,150,"2023년_사업계획서_불법촬영실버지킴이단_v1(수정).hwp","2023년_사업계획서_불법촬영실버지킴이단_v2.hwp",N
시장형,"2023-07547",5,"2023",Y,"2021",카페(E-08),N,"105001",한마음카페,광주광역시,"2920000000",광산구,"0345083",광주광역시,광산구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,7,"2023.한마음카페(시장형)사업계획서.hwp","2023.한마음카페(시장형)사업계획서(변경).hwp",N
사회서비스형,"2023-07780",1,"2023",Y,"2021",교육시설 학습보조(B-04),N,"105001",생태학습지원사업,광주광역시,"2915500000",남구,"0000159",광주광역시,남구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,16,"2023년 생태학습지원사업 계획서.hwp",,N
시장형,"2023-08102",1,"2023",Y,"2015",기타(E-04),N,"105001",더덕껍질벗기기사업,강원도,"4277000000",정선군,"0000688",강원도,정선군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,8,"2023년 더덕껍질벗기기사업 계획.hwp",,N
